sensor_id,packet_id,data,microstamp,device_microstamp
58,6,-4,1414728315225770,1414728315225770
58,6,7,1414728315226186,1414728315226186
58,6,4,1414728315226603,1414728315226603
58,6,0,1414728315227020,1414728315227020
58,6,-2,1414728315227436,1414728315227436
58,6,-1,1414728315227853,1414728315227853
58,6,4,1414728315228270,1414728315228270
58,6,2,1414728315228687,1414728315228687
58,6,-1,1414728315229104,1414728315229104
58,6,1,1414728315229520,1414728315229520
58,6,-2,1414728315229937,1414728315229937
58,6,4,1414728315230354,1414728315230354
58,6,6,1414728315230770,1414728315230770
58,6,3,1414728315231187,1414728315231187
58,6,44,1414728315231604,1414728315231604
58,6,32,1414728315232021,1414728315232021
58,6,25,1414728315232438,1414728315232438
58,6,14,1414728315232854,1414728315232854
58,6,8,1414728315233271,1414728315233271
58,6,2,1414728315233688,1414728315233688
58,6,-1,1414728315234104,1414728315234104
58,6,7,1414728315234521,1414728315234521
58,6,0,1414728315234938,1414728315234938
58,6,0,1414728315235355,1414728315235355
