sensor_id,packet_id,data,microstamp,device_microstamp
54,2,-4,1414276094728255,1414276094728255
54,2,-1,1414276094728672,1414276094728672
54,2,2,1414276094729089,1414276094729089
54,2,-16,1414276094729506,1414276094729506
54,2,-30,1414276094729922,1414276094729922
54,2,-34,1414276094730339,1414276094730339
54,2,-22,1414276094730756,1414276094730756
54,2,-10,1414276094731172,1414276094731172
54,2,2,1414276094731589,1414276094731589
54,2,-4,1414276094840898,1414276094840898
54,2,7,1414276094841315,1414276094841315
54,2,3,1414276094841732,1414276094841732
54,2,4,1414276094842148,1414276094842148
54,2,3,1414276094842565,1414276094842565
54,2,3,1414276094842982,1414276094842982
54,2,4,1414276094843398,1414276094843398
54,2,-1,1414276094843815,1414276094843815
54,2,0,1414276094844232,1414276094844232
54,2,-1,1414276094844649,1414276094844649
54,2,0,1414276094845066,1414276094845066
54,2,-1,1414276094845482,1414276094845482
54,2,2,1414276094845899,1414276094845899
54,2,4,1414276094846316,1414276094846316
54,2,11,1414276094846732,1414276094846732
54,2,28,1414276094847149,1414276094847149
54,2,35,1414276094847566,1414276094847566
54,2,32,1414276094847983,1414276094847983
54,2,12,1414276094848400,1414276094848400
54,2,3,1414276094848816,1414276094848816
54,2,-2,1414276094849233,1414276094849233
54,2,0,1414276094849650,1414276094849650
54,2,6,1414276094850066,1414276094850066
54,2,3,1414276094850483,1414276094850483
54,2,3,1414276094850900,1414276094850900
54,2,-1,1414276094851317,1414276094851317
54,2,8,1414276094851734,1414276094851734
54,2,2,1414276094852150,1414276094852150
54,2,-1,1414276094852567,1414276094852567
54,2,-4,1414276094852984,1414276094852984
54,2,4,1414276094853400,1414276094853400
54,2,4,1414276094853817,1414276094853817
54,2,3,1414276094854234,1414276094854234
54,2,-3,1414276094854651,1414276094854651
54,2,-26,1414276094855068,1414276094855068
54,2,-32,1414276094855484,1414276094855484
54,2,-39,1414276094855901,1414276094855901
54,2,-24,1414276094856318,1414276094856318
54,2,-1,1414276094856734,1414276094856734
54,2,6,1414276094857151,1414276094857151
54,2,3,1414276094857568,1414276094857568
54,2,3,1414276094857985,1414276094857985
54,2,-1,1414276094858402,1414276094858402
54,2,-1,1414276094858818,1414276094858818
54,2,6,1414276094859235,1414276094859235
54,2,7,1414276094859652,1414276094859652
54,2,1,1414276094860068,1414276094860068
54,2,5,1414276094860485,1414276094860485
54,2,2,1414276094860902,1414276094860902
54,2,-1,1414276094861319,1414276094861319
54,2,1,1414276094861736,1414276094861736
54,2,3,1414276094862152,1414276094862152
54,2,8,1414276094862569,1414276094862569
54,2,-1,1414276094862986,1414276094862986
54,2,29,1414276094863402,1414276094863402
54,2,38,1414276094863819,1414276094863819
54,2,43,1414276094864236,1414276094864236
54,2,23,1414276094864653,1414276094864653
54,2,-1,1414276094865070,1414276094865070
54,2,-3,1414276094865486,1414276094865486
54,2,5,1414276094865903,1414276094865903
54,2,-3,1414276094866320,1414276094866320
54,2,-4,1414276094866736,1414276094866736
54,2,-3,1414276094867153,1414276094867153
54,2,4,1414276094867570,1414276094867570
54,2,4,1414276094867987,1414276094867987
54,2,-4,1414276094868404,1414276094868404
54,2,-4,1414276094868820,1414276094868820
54,2,7,1414276094869237,1414276094869237
54,2,-1,1414276094869654,1414276094869654
54,2,4,1414276094870070,1414276094870070
54,2,0,1414276094870487,1414276094870487
54,2,-1,1414276094870904,1414276094870904
54,2,-22,1414276094871321,1414276094871321
54,2,-33,1414276094871738,1414276094871738
54,2,-39,1414276094872154,1414276094872154
54,2,-25,1414276094872571,1414276094872571
54,2,7,1414276094872988,1414276094872988
54,2,-4,1414276094873404,1414276094873404
54,2,-1,1414276094873821,1414276094873821
54,2,-1,1414276094874238,1414276094874238
54,2,3,1414276094874655,1414276094874655
54,2,3,1414276094875072,1414276094875072
54,2,1,1414276094875488,1414276094875488
54,2,7,1414276094875905,1414276094875905
54,2,7,1414276094876322,1414276094876322
54,2,5,1414276094876738,1414276094876738
54,2,1,1414276094877155,1414276094877155
54,2,3,1414276094877572,1414276094877572
54,2,-1,1414276094877989,1414276094877989
54,2,-2,1414276094878406,1414276094878406
54,2,-3,1414276094878822,1414276094878822
54,2,9,1414276094879239,1414276094879239
54,2,31,1414276094879656,1414276094879656
54,2,35,1414276094880072,1414276094880072
54,2,36,1414276094880489,1414276094880489
54,2,18,1414276094880906,1414276094880906
54,2,0,1414276094881323,1414276094881323
54,2,-1,1414276094881740,1414276094881740
54,2,5,1414276094882156,1414276094882156
54,2,2,1414276094882573,1414276094882573
54,2,5,1414276094882990,1414276094882990
54,2,3,1414276094883406,1414276094883406
54,2,2,1414276094883823,1414276094883823
54,2,3,1414276094884240,1414276094884240
54,2,3,1414276094884657,1414276094884657
54,2,-1,1414276094885074,1414276094885074
54,2,1,1414276094885490,1414276094885490
54,2,1,1414276094885907,1414276094885907
54,2,1,1414276094886324,1414276094886324
54,2,2,1414276094886740,1414276094886740
54,2,-1,1414276094887157,1414276094887157
54,2,-22,1414276094887574,1414276094887574
54,2,-30,1414276094887991,1414276094887991
54,2,-33,1414276094888408,1414276094888408
54,2,-22,1414276094888824,1414276094888824
54,2,-1,1414276094889241,1414276094889241
54,2,4,1414276094889658,1414276094889658
54,2,10,1414276094890074,1414276094890074
54,2,3,1414276094890491,1414276094890491
54,2,4,1414276094890908,1414276094890908
54,2,1,1414276094891325,1414276094891325
54,2,-1,1414276094891742,1414276094891742
54,2,-1,1414276094892158,1414276094892158
54,2,-1,1414276094892575,1414276094892575
54,2,1,1414276094892992,1414276094892992
54,2,0,1414276094893408,1414276094893408
54,2,-1,1414276094893825,1414276094893825
54,2,0,1414276094894242,1414276094894242
54,2,7,1414276094894659,1414276094894659
54,2,-3,1414276094895076,1414276094895076
54,2,-5,1414276094895492,1414276094895492
54,2,27,1414276094895909,1414276094895909
54,2,36,1414276094896326,1414276094896326
54,2,29,1414276094896742,1414276094896742
54,2,20,1414276094897159,1414276094897159
54,2,0,1414276094897576,1414276094897576
54,2,-7,1414276094897993,1414276094897993
54,2,4,1414276094898410,1414276094898410
54,2,2,1414276094898826,1414276094898826
54,2,2,1414276094899243,1414276094899243
54,2,1,1414276094899660,1414276094899660
54,2,1,1414276094900076,1414276094900076
54,2,3,1414276094900493,1414276094900493
54,2,1,1414276094900910,1414276094900910
54,2,0,1414276094901327,1414276094901327
54,2,0,1414276094901744,1414276094901744
54,2,-2,1414276094902160,1414276094902160
54,2,0,1414276094902577,1414276094902577
54,2,0,1414276094902994,1414276094902994
54,2,-1,1414276094903410,1414276094903410
54,2,-4,1414276094903827,1414276094903827
54,2,-25,1414276094904244,1414276094904244
54,2,-36,1414276094904661,1414276094904661
54,2,-34,1414276094905078,1414276094905078
54,2,-19,1414276094905494,1414276094905494
54,2,-1,1414276094905911,1414276094905911
54,2,-2,1414276094906328,1414276094906328
54,2,7,1414276094906744,1414276094906744
54,2,-1,1414276094907161,1414276094907161
54,2,-1,1414276094907578,1414276094907578
54,2,-1,1414276094907995,1414276094907995
54,2,-1,1414276094908412,1414276094908412
54,2,4,1414276094908828,1414276094908828
54,2,0,1414276094909245,1414276094909245
54,2,4,1414276094909662,1414276094909662
54,2,2,1414276094910078,1414276094910078
54,2,-5,1414276094910495,1414276094910495
54,2,2,1414276094910912,1414276094910912
54,2,-2,1414276094911329,1414276094911329
54,2,1,1414276094911746,1414276094911746
54,2,7,1414276094912162,1414276094912162
54,2,31,1414276094912579,1414276094912579
54,2,40,1414276094912996,1414276094912996
