sensor_id,data,microstamp,device_microstamp
54,4,1414370152315342,1414370152315342
54,-4,1414370152315758,1414370152315758
54,-2,1414370152316175,1414370152316175
54,1,1414370152316592,1414370152316592
54,1,1414370152317009,1414370152317009
54,6,1414370152317426,1414370152317426
54,3,1414370152317842,1414370152317842
54,-2,1414370152318259,1414370152318259
54,3,1414370152318676,1414370152318676
54,0,1414370152319092,1414370152319092
54,-2,1414370152319509,1414370152319509
54,1,1414370152319926,1414370152319926
54,-2,1414370152320343,1414370152320343
54,3,1414370152320760,1414370152320760
54,1,1414370152321176,1414370152321176
54,-6,1414370152321593,1414370152321593
54,-9,1414370152322010,1414370152322010
54,0,1414370152322426,1414370152322426
54,0,1414370152322843,1414370152322843
54,0,1414370152323260,1414370152323260
54,0,1414370152323677,1414370152323677
54,6,1414370152324094,1414370152324094
54,0,1414370152324510,1414370152324510
54,-3,1414370152324927,1414370152324927
54,-2,1414370152325344,1414370152325344
54,-2,1414370152325760,1414370152325760
54,-4,1414370152326177,1414370152326177
54,-8,1414370152326594,1414370152326594
54,1,1414370152327011,1414370152327011
54,-4,1414370152327428,1414370152327428
54,-1,1414370152327844,1414370152327844
54,0,1414370152328261,1414370152328261
54,-1,1414370152328678,1414370152328678
54,3,1414370152329094,1414370152329094
54,3,1414370152329511,1414370152329511
54,4,1414370152329928,1414370152329928
54,8,1414370152330345,1414370152330345
54,3,1414370152330762,1414370152330762
54,6,1414370152331178,1414370152331178
54,5,1414370152331595,1414370152331595
54,1,1414370152332012,1414370152332012
54,0,1414370152332428,1414370152332428
54,4,1414370152332845,1414370152332845
54,-3,1414370152333262,1414370152333262
54,3,1414370152333679,1414370152333679
54,-6,1414370152334096,1414370152334096
54,-7,1414370152334512,1414370152334512
54,-4,1414370152334929,1414370152334929
54,7,1414370152335346,1414370152335346
54,-2,1414370152335762,1414370152335762
54,3,1414370152336179,1414370152336179
54,1,1414370152336596,1414370152336596
54,3,1414370152337013,1414370152337013
54,2,1414370152337430,1414370152337430
54,1,1414370152337846,1414370152337846
54,4,1414370152338263,1414370152338263
54,-4,1414370152338680,1414370152338680
54,-4,1414370152339096,1414370152339096
54,-1,1414370152339513,1414370152339513
54,-4,1414370152339930,1414370152339930
54,0,1414370152340347,1414370152340347
54,-3,1414370152340764,1414370152340764
54,4,1414370152341180,1414370152341180
54,0,1414370152341597,1414370152341597
54,3,1414370152342014,1414370152342014
54,-4,1414370152342430,1414370152342430
54,-3,1414370152342847,1414370152342847
54,-1,1414370152343264,1414370152343264
54,-1,1414370152343681,1414370152343681
54,0,1414370152344098,1414370152344098
54,-3,1414370152344514,1414370152344514
54,-3,1414370152344931,1414370152344931
54,0,1414370152345348,1414370152345348
54,0,1414370152345764,1414370152345764
54,4,1414370152346181,1414370152346181
54,1,1414370152346598,1414370152346598
54,0,1414370152347015,1414370152347015
54,-2,1414370152347432,1414370152347432
54,1,1414370152347848,1414370152347848
54,0,1414370152348265,1414370152348265
54,5,1414370152348682,1414370152348682
54,6,1414370152349098,1414370152349098
54,-3,1414370152349515,1414370152349515
54,-4,1414370152349932,1414370152349932
54,3,1414370152350349,1414370152350349
54,-1,1414370152350766,1414370152350766
54,-6,1414370152351182,1414370152351182
54,-1,1414370152351599,1414370152351599
54,8,1414370152352016,1414370152352016
54,1,1414370152352432,1414370152352432
54,4,1414370152352849,1414370152352849
54,0,1414370152353266,1414370152353266
54,1,1414370152353683,1414370152353683
54,4,1414370152354100,1414370152354100
54,-7,1414370152354516,1414370152354516
54,-3,1414370152354933,1414370152354933
54,2,1414370152355350,1414370152355350
54,0,1414370152355766,1414370152355766
54,4,1414370152356183,1414370152356183
54,-7,1414370152356600,1414370152356600
54,0,1414370152357017,1414370152357017
54,1,1414370152357434,1414370152357434
54,-1,1414370152357850,1414370152357850
54,-5,1414370152358267,1414370152358267
54,-3,1414370152358684,1414370152358684
54,-13,1414370152359100,1414370152359100
54,-7,1414370152359517,1414370152359517
54,-11,1414370152359934,1414370152359934
54,-13,1414370152360351,1414370152360351
54,-16,1414370152360768,1414370152360768
54,-7,1414370152361184,1414370152361184
54,-4,1414370152361601,1414370152361601
54,-4,1414370152362018,1414370152362018
54,1,1414370152362434,1414370152362434
54,0,1414370152362851,1414370152362851
54,4,1414370152363268,1414370152363268
54,1,1414370152363685,1414370152363685
54,4,1414370152364102,1414370152364102
54,5,1414370152364518,1414370152364518
54,3,1414370152364935,1414370152364935
54,9,1414370152365352,1414370152365352
54,14,1414370152365768,1414370152365768
54,10,1414370152366185,1414370152366185
54,23,1414370152366602,1414370152366602
54,20,1414370152367019,1414370152367019
54,19,1414370152367436,1414370152367436
54,20,1414370152367852,1414370152367852
54,15,1414370152368269,1414370152368269
54,14,1414370152368686,1414370152368686
54,16,1414370152369102,1414370152369102
54,12,1414370152369519,1414370152369519
54,12,1414370152542551,1414370152542551
54,6,1414370152542968,1414370152542968
54,2,1414370152543384,1414370152543384
54,-1,1414370152543801,1414370152543801
54,0,1414370152544218,1414370152544218
54,0,1414370152544635,1414370152544635
54,4,1414370152545052,1414370152545052
54,-1,1414370152545468,1414370152545468
54,0,1414370152545885,1414370152545885
54,-7,1414370152546302,1414370152546302
54,-4,1414370152546718,1414370152546718
54,-15,1414370152547135,1414370152547135
54,-15,1414370152547552,1414370152547552
54,-20,1414370152547969,1414370152547969
54,-16,1414370152548386,1414370152548386
54,-20,1414370152548802,1414370152548802
54,-15,1414370152549219,1414370152549219
54,-20,1414370152549636,1414370152549636
54,-14,1414370152550052,1414370152550052
54,-9,1414370152550469,1414370152550469
54,-12,1414370152550886,1414370152550886
54,-9,1414370152551303,1414370152551303
54,-2,1414370152551720,1414370152551720
54,1,1414370152552136,1414370152552136
54,1,1414370152552553,1414370152552553
54,-1,1414370152552970,1414370152552970
54,2,1414370152553386,1414370152553386
54,4,1414370152553803,1414370152553803
54,0,1414370152554220,1414370152554220
54,-4,1414370152554637,1414370152554637
54,4,1414370152555054,1414370152555054
54,4,1414370152555470,1414370152555470
54,8,1414370152555887,1414370152555887
54,14,1414370152556304,1414370152556304
54,6,1414370152556720,1414370152556720
54,7,1414370152557137,1414370152557137
54,12,1414370152557554,1414370152557554
54,9,1414370152557971,1414370152557971
54,4,1414370152558388,1414370152558388
54,0,1414370152558804,1414370152558804
54,4,1414370152559221,1414370152559221
54,3,1414370152559638,1414370152559638
54,-2,1414370152560054,1414370152560054
54,2,1414370152560471,1414370152560471
54,-5,1414370152560888,1414370152560888
54,0,1414370152561305,1414370152561305
