sensor_id,data,microstamp,device_microstamp
54,0,1414275636303312,1414275636303312
54,0,1414275636303729,1414275636303729
54,-2,1414275636304146,1414275636304146
54,2,1414275636304563,1414275636304563
54,0,1414275636304980,1414275636304980
54,10,1414275636305396,1414275636305396
54,20,1414275636305813,1414275636305813
54,15,1414275636306230,1414275636306230
54,0,1414275636306646,1414275636306646
54,1,1414275636307063,1414275636307063
54,4,1414275636307480,1414275636307480
54,-8,1414275636307897,1414275636307897
54,8,1414275636308314,1414275636308314
54,1,1414275636308730,1414275636308730
54,-3,1414275636309147,1414275636309147
54,2,1414275636309564,1414275636309564
54,2,1414275636309980,1414275636309980
54,2,1414275636310397,1414275636310397
54,-1,1414275636310814,1414275636310814
54,-1,1414275636311231,1414275636311231
54,0,1414275636311648,1414275636311648
54,-1,1414275636312064,1414275636312064
54,0,1414275636312481,1414275636312481
54,0,1414275636312898,1414275636312898
54,-2,1414275636313314,1414275636313314
54,-18,1414275636313731,1414275636313731
54,-8,1414275636314148,1414275636314148
54,0,1414275636314565,1414275636314565
54,5,1414275636314982,1414275636314982
54,1,1414275636315398,1414275636315398
54,-4,1414275636315815,1414275636315815
54,6,1414275636316232,1414275636316232
54,2,1414275636316648,1414275636316648
54,0,1414275636317065,1414275636317065
54,4,1414275636317482,1414275636317482
54,-1,1414275636317899,1414275636317899
54,4,1414275636318316,1414275636318316
54,-2,1414275636318732,1414275636318732
54,4,1414275636319149,1414275636319149
54,6,1414275636319566,1414275636319566
54,-1,1414275636319982,1414275636319982
54,-4,1414275636320399,1414275636320399
54,1,1414275636320816,1414275636320816
54,3,1414275636321233,1414275636321233
54,17,1414275636321650,1414275636321650
54,14,1414275636322066,1414275636322066
54,18,1414275636322483,1414275636322483
54,1,1414275636322900,1414275636322900
54,-1,1414275636323316,1414275636323316
54,1,1414275636323733,1414275636323733
54,0,1414275636324150,1414275636324150
54,0,1414275636324567,1414275636324567
54,-4,1414275636324984,1414275636324984
54,4,1414275636325400,1414275636325400
54,0,1414275636325817,1414275636325817
54,4,1414275636326234,1414275636326234
54,-4,1414275636326650,1414275636326650
54,1,1414275636327067,1414275636327067
54,-1,1414275636327484,1414275636327484
54,-3,1414275636327901,1414275636327901
54,4,1414275636328318,1414275636328318
54,3,1414275636328734,1414275636328734
54,-3,1414275636329151,1414275636329151
54,0,1414275636329568,1414275636329568
54,-10,1414275636329984,1414275636329984
54,-18,1414275636330401,1414275636330401
54,-19,1414275636330818,1414275636330818
54,1,1414275636331235,1414275636331235
54,7,1414275636331652,1414275636331652
54,-1,1414275636332068,1414275636332068
54,9,1414275636332485,1414275636332485
54,9,1414275636332902,1414275636332902
54,0,1414275636333318,1414275636333318
54,-2,1414275636333735,1414275636333735
54,5,1414275636334152,1414275636334152
54,-1,1414275636334569,1414275636334569
54,4,1414275636334986,1414275636334986
54,5,1414275636335402,1414275636335402
54,0,1414275636335819,1414275636335819
54,1,1414275636336236,1414275636336236
54,2,1414275636336652,1414275636336652
54,1,1414275636337069,1414275636337069
54,-4,1414275636337486,1414275636337486
54,1,1414275636337903,1414275636337903
54,5,1414275636338320,1414275636338320
54,12,1414275636338736,1414275636338736
54,13,1414275636339153,1414275636339153
54,16,1414275636339570,1414275636339570
54,5,1414275636339986,1414275636339986
54,4,1414275636340403,1414275636340403
54,4,1414275636340820,1414275636340820
54,4,1414275636341237,1414275636341237
54,4,1414275636341654,1414275636341654
54,3,1414275636342070,1414275636342070
54,4,1414275636342487,1414275636342487
54,3,1414275636342904,1414275636342904
54,5,1414275636343320,1414275636343320
54,-2,1414275636343737,1414275636343737
54,-1,1414275636344154,1414275636344154
54,2,1414275636344571,1414275636344571
54,5,1414275636344988,1414275636344988
54,0,1414275636345404,1414275636345404
54,3,1414275636345821,1414275636345821
54,0,1414275636346238,1414275636346238
54,4,1414275636346654,1414275636346654
54,-2,1414275636347071,1414275636347071
54,-15,1414275636540120,1414275636540120
54,-22,1414275636540537,1414275636540537
54,-12,1414275636540954,1414275636540954
54,-4,1414275636541370,1414275636541370
